sekolah,jenis_kelamin,usia,tipe_alamat,ukuran_keluarga,status_orangtua,pendidikan_ibu,pendidikan_ayah,pekerjaan_ibu,pekerjaan_ayah,alasan_pilih_sekolah,wali,waktu_tempuh,waktu_belajar,jumlah_kegagalan,dukungan_sekolah,dukungan_keluarga,les_pribadi,kegiatan_ekstra,pernah_paud,ingin_pendidikan_tinggi,internet_rumah,hubungan_romantis,hubungan_keluarga,waktu_luang,keluar_dengan_teman,konsumsi_alkohol_harian,konsumsi_alkohol_akhir_pekan,kesehatan,ketidakhadiran,nilai_periode1,nilai_periode2,nilai_akhir,subject,risiko_gagal
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,2,3,Jasa,Guru,Lainnya,Ibu,1,2,0,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,2,3,1,1,1,3,0,13,13,14,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ibu,2,2,3,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,3,3,3,5,5,4,9,10,9,10,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Jasa,Dekat rumah,Ibu,1,3,0,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Tidak,5,3,2,1,1,5,4,15,16,16,Portuguese,0
Gabriel Pereira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,3,1,Lainnya,Lainnya,Reputasi,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,5,3,3,1,1,4,4,8,8,8,Portuguese,1
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Lainnya,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Tidak,5,3,4,1,3,3,2,17,18,17,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,3 atau kurang,Tinggal bersama,2,3,Jasa,Jasa,Reputasi,Ayah,1,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,5,3,3,1,3,3,0,10,11,11,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,3 atau kurang,Tinggal bersama,2,1,Ibu rumah tangga,Lainnya,Kurikulum,Ibu,4,2,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,4,3,2,4,5,3,2,9,10,11,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Berpisah,2,1,Lainnya,Lainnya,Kurikulum,Ibu,2,3,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,3,2,3,1,2,3,0,15,15,16,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Kesehatan,Lainnya,Reputasi,Ayah,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,3,2,3,1,2,3,0,14,12,12,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Kurikulum,Ayah,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,5,2,1,1,1,0,12,13,13,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Guru,Reputasi,Ibu,1,2,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,4,5,5,1,3,2,0,13,13,13,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Lainnya,Reputasi,Ayah,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,2,4,2,4,1,0,13,13,14,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Lainnya,Lainnya,Dekat rumah,Ibu,2,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,3,4,2,1,1,5,2,9,9,9,Portuguese,1
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Ibu rumah tangga,Lainnya,Reputasi,Ibu,2,3,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,5,3,3,1,3,2,0,12,12,12,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ayah,1,2,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Ya,4,4,2,5,5,4,0,16,16,16,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Dekat rumah,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,4,5,2,1,1,5,4,9,10,10,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Berpisah,4,1,Lainnya,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,5,3,3,1,2,5,0,14,13,13,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,3 atau kurang,Berpisah,2,4,Jasa,Lainnya,Kurikulum,Ibu,2,2,1,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,3,1,1,3,18,10,10,10,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Ibu rumah tangga,Jasa,Kurikulum,Ibu,1,2,1,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,5,3,1,1,1,5,16,9,8,10,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Lainnya,Lainnya,Kurikulum,Ibu,2,1,1,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,4,1,1,1,1,3,14,8,7,7,Portuguese,1
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Ibu rumah tangga,Kurikulum,Wali lain,1,1,1,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Ya,Ya,4,4,3,2,2,1,26,7,8,8,Portuguese,1
Gabriel Pereira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Guru,Kurikulum,Ibu,1,1,0,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Tidak,4,2,1,1,2,5,6,10,8,9,Portuguese,1
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Lainnya,Lainnya,Kurikulum,Ayah,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Tidak,5,4,2,1,1,3,4,14,14,15,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Ibu rumah tangga,Kurikulum,Ibu,1,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,4,3,2,1,2,4,10,11,10,10,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,1,2,Lainnya,Lainnya,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,5,3,5,1,2,5,4,12,11,11,Portuguese,0
Gabriel Pereira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,1,Ibu rumah tangga,Jasa,Kurikulum,Ibu,3,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Tidak,2,1,1,1,1,3,2,13,13,13,Portuguese,0
Gabriel Pereira,Perempuan,17,Perdesaan,3 atau kurang,Berpisah,1,4,Lainnya,Lainnya,Kurikulum,Wali lain,4,1,1,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,5,4,1,1,5,14,9,9,8,Portuguese,1
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Jasa,Reputasi,Ayah,1,2,0,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,5,5,4,3,5,2,16,8,7,8,Portuguese,1
Gabriel Pereira,Perempuan,17,Perkotaan,3 atau kurang,Berpisah,2,2,Lainnya,Lainnya,Dekat rumah,Ibu,1,1,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,3,1,2,1,1,1,8,11,9,10,Portuguese,0
Gabriel Pereira,Perempuan,17,Perdesaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Kurikulum,Ibu,2,3,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,3,1,3,5,4,15,14,15,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,3 atau kurang,Berpisah,4,2,Guru,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,4,3,2,1,1,4,4,15,14,14,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Kesehatan,Lainnya,Kurikulum,Ibu,2,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,2,5,5,1,4,5,8,15,15,15,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perdesaan,3 atau kurang,Berpisah,4,4,Guru,Lainnya,Kurikulum,Ibu,2,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,3,3,3,2,3,4,0,12,12,12,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Guru,Lainnya,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Tidak,5,4,5,1,1,3,7,14,14,15,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Jasa,Jasa,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,Tidak,5,3,2,1,2,5,4,14,15,15,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Jasa,Kurikulum,Ibu,1,2,0,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,5,3,1,1,4,5,2,11,11,12,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Dekat rumah,Ayah,2,3,0,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,4,3,3,1,1,1,2,13,14,15,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Jasa,Lainnya,Dekat rumah,Ibu,2,3,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,2,2,2,3,5,10,11,11,11,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Kurikulum,Ibu,1,2,0,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,4,3,2,1,1,4,10,10,9,10,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Kurikulum,Wali lain,2,3,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,4,4,4,1,1,3,10,12,10,11,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Kurikulum,Ibu,3,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,3,1,1,4,7,15,16,16,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Jasa,Kurikulum,Ayah,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,3,4,1,2,5,4,11,10,11,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,3,Lainnya,Lainnya,Kurikulum,Ayah,2,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,2,2,1,1,2,2,9,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,22,Perkotaan,Lebih dari 3,Tinggal bersama,3,1,Jasa,Jasa,Lainnya,Ibu,1,1,3,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,5,4,5,5,5,1,12,7,8,5,Portuguese,1
Gabriel Pereira,Laki-laki,18,Perdesaan,3 atau kurang,Tinggal bersama,3,3,Lainnya,Jasa,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,3,3,1,3,5,8,10,9,10,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,0,2,Lainnya,Lainnya,Lainnya,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,4,3,2,2,4,5,0,11,12,11,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Jasa,Lainnya,Kurikulum,Ibu,2,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,4,4,5,2,4,5,8,7,8,7,Portuguese,1
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Ibu rumah tangga,Lainnya,Reputasi,Wali lain,3,2,1,Ya,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,5,3,3,1,3,2,4,9,11,10,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Jasa,Jasa,Lainnya,Ibu,1,1,2,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,3,2,5,2,5,5,4,7,8,6,Portuguese,1
Gabriel Pereira,Laki-laki,16,Perdesaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Kurikulum,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,Tidak,3,3,2,1,3,3,2,14,13,12,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,4,4,2,2,4,5,0,12,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Kesehatan,Lainnya,Kurikulum,Ibu,2,1,1,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,4,4,1,2,5,0,9,10,10,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,3 atau kurang,Berpisah,2,1,Lainnya,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,4,3,4,1,3,5,2,12,12,13,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,3 atau kurang,Tinggal bersama,4,2,Guru,Jasa,Reputasi,Ibu,1,4,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,2,3,1,1,4,2,14,15,17,Portuguese,0
Gabriel Pereira,Perempuan,19,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Jasa,Jasa,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,3,1,1,5,0,10,10,11,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,3 atau kurang,Tinggal bersama,2,1,Jasa,Lainnya,Kurikulum,Ibu,3,2,1,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,Ya,Tidak,4,4,5,4,4,5,4,11,10,11,Portuguese,0
Gabriel Pereira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,4,2,Lainnya,Lainnya,Kurikulum,Ibu,1,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,4,1,3,5,2,11,12,14,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Lainnya,Ibu rumah tangga,Dekat rumah,Ibu,1,3,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,4,4,3,2,3,3,4,11,12,14,Portuguese,0
Gabriel Pereira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ibu,1,2,0,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,3,2,3,1,1,5,4,11,11,13,Portuguese,0
Gabriel Pereira,Laki-laki,19,Perkotaan,3 atau kurang,Berpisah,4,3,Jasa,Ibu rumah tangga,Reputasi,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,1,1,1,1,4,11,13,14,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,5,2,4,1,2,4,2,16,16,16,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Jasa,Lainnya,Ibu,2,1,0,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,5,2,2,1,1,4,0,9,10,10,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Jasa,Jasa,Kurikulum,Ayah,1,4,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,3,4,1,1,1,2,2,10,11,12,Portuguese,0
Gabriel Pereira,Perempuan,20,Perdesaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Kurikulum,Wali lain,2,2,0,Tidak,Ya,Ya,Ya,Ya,Tidak,Ya,Ya,1,2,3,1,2,2,8,10,12,12,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,4,3,Jasa,Lainnya,Dekat rumah,Ayah,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,3,1,2,1,3,2,2,15,15,15,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,4,3,Guru,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,4,3,2,1,1,3,2,10,10,11,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perdesaan,Lebih dari 3,Tinggal bersama,3,2,Lainnya,Lainnya,Kurikulum,Ibu,1,3,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,Tidak,5,3,2,1,1,3,2,10,11,12,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Lainnya,Lainnya,Dekat rumah,Ibu,1,3,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,Tidak,3,2,3,1,1,4,2,15,12,13,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Ibu rumah tangga,Jasa,Dekat rumah,Ibu,1,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,4,3,3,1,1,3,0,11,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ayah,2,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Tidak,4,4,4,2,3,4,8,8,8,9,Portuguese,1
Gabriel Pereira,Laki-laki,18,Perdesaan,3 atau kurang,Berpisah,3,4,Lainnya,Lainnya,Reputasi,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,2,5,3,4,1,6,15,16,16,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,1,Jasa,Lainnya,Lainnya,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,5,4,4,3,4,5,0,11,11,14,Portuguese,0
Gabriel Pereira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Lainnya,Reputasi,Ibu,2,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,4,2,2,4,8,10,11,12,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,4,2,Kesehatan,Lainnya,Reputasi,Ayah,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,5,4,5,1,3,5,4,10,12,14,Portuguese,0
Gabriel Pereira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Reputasi,Ibu,2,2,0,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,Ya,4,3,5,1,2,3,12,8,9,10,Portuguese,0
Gabriel Pereira,Perempuan,19,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Lainnya,Jasa,Dekat rumah,Wali lain,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,5,3,3,5,16,11,12,12,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,3,Lainnya,Jasa,Reputasi,Ayah,1,4,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,4,5,5,1,3,2,10,16,16,16,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Lainnya,Lainnya,Dekat rumah,Ibu,2,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,4,4,3,1,1,3,2,13,13,13,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perdesaan,Lebih dari 3,Tinggal bersama,1,2,Ibu rumah tangga,Ibu rumah tangga,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Tidak,Ya,Tidak,Ya,3,5,2,2,2,1,2,16,17,18,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,2,5,1,2,1,8,14,14,15,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,4,Ibu rumah tangga,Kesehatan,Reputasi,Ibu,2,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,3,3,1,1,1,6,15,16,16,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Jasa,Lainnya,Kurikulum,Ibu,2,2,0,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,4,4,2,3,5,6,12,12,12,Portuguese,0
Gabriel Pereira,Perempuan,18,Perdesaan,Lebih dari 3,Berpisah,3,2,Lainnya,Jasa,Dekat rumah,Ibu,2,2,0,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,4,1,1,1,1,5,15,12,9,10,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Jasa,Dekat rumah,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,3,2,4,1,4,3,6,11,12,12,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Kesehatan,Reputasi,Ayah,1,2,1,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,2,4,4,1,1,4,2,14,12,13,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Jasa,Reputasi,Ayah,3,3,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,2,3,1,1,1,8,13,15,15,Portuguese,0
Gabriel Pereira,Perempuan,19,Perdesaan,Lebih dari 3,Tinggal bersama,3,2,Jasa,Jasa,Reputasi,Ayah,1,2,1,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,Tidak,3,3,3,4,3,3,0,9,8,10,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Guru,Jasa,Kurikulum,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,2,3,1,2,1,0,10,10,10,Portuguese,0
Gabriel Pereira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,1,2,Ibu rumah tangga,Lainnya,Dekat rumah,Wali lain,2,1,0,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,3,4,4,2,4,4,10,10,10,11,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,3 atau kurang,Berpisah,4,1,Jasa,Lainnya,Dekat rumah,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,4,5,4,2,4,5,22,11,11,10,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,3 atau kurang,Berpisah,3,2,Guru,Jasa,Dekat rumah,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,4,3,4,3,18,13,13,13,Portuguese,0
Gabriel Pereira,Perempuan,18,Perdesaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Reputasi,Ibu,2,4,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,5,2,2,1,1,3,2,17,17,18,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Dekat rumah,Ibu,2,2,0,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,5,4,4,1,1,4,0,12,13,13,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,5,4,5,1,2,5,12,12,12,14,Portuguese,0
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Reputasi,Ibu,2,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,4,3,1,1,1,5,10,12,13,14,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Reputasi,Ayah,1,2,0,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,4,3,3,1,2,4,0,12,12,12,Portuguese,0
